cluster,rna_class,observed,expected,cluster_size,class_total,cluster_composition,class_distribution,log2_obs_expected,log2_or,p_value,descriptive_only,p_fdr,analysis,method,algorithm,run,q_family
4,ncRNA,24,20.41787941787942,322,122,0.07453416149068323,0.1967213114754098,0.2332013688136949,0.3261392947273636,0.3801520793055735,False,0.5068694390740981,global,SEG_intermediate,hierarchical,k4,0.699825418721624
3,ncRNA,86,82.55925155925156,1302,122,0.06605222734254992,0.7049180327868853,0.058906767743618,0.1922703618467866,0.5488231438604918,False,0.7056297563920608,global,SEG_intermediate,hierarchical,k4,0.8631975660718414
2,diverse,2,3.517671517671518,144,47,0.01388888888888889,0.0425531914893617,-0.8146207693499078,-0.5795490045347919,0.5761988364431243,True,0.7152813142052578,global,SEG_intermediate,hierarchical,k4,0.8822704300924965
1,ncRNA,8,9.891891891891891,156,122,0.05128205128205128,0.06557377049180328,-0.3062464726550926,-0.2738804913348317,0.6096963047424275,False,0.731635565690913,global,SEG_intermediate,hierarchical,k4,0.9061541409933327
1,unknown,35,32.91891891891892,156,406,0.2243589743589744,0.08620689655172414,0.08843796466758395,0.1363487830908573,0.6823639849216496,False,0.792422692167077,global,SEG_intermediate,hierarchical,k4,0.9529053381429947
1,diverse,3,3.810810810810811,156,47,0.01923076923076923,0.06382978723404255,-0.3451354860486878,-0.1785109408181194,1.0,True,1.0,global,SEG_intermediate,hierarchical,k4,1.0
1,snRNA,8,8.27027027027027,156,102,0.05128205128205128,0.0784313725490196,-0.04793447706370198,0.02041595693521651,1.0,False,1.0,global,SEG_intermediate,hierarchical,k4,1.0
1,snoRNA,3,3.324324324324324,156,41,0.01923076923076923,0.07317073170731707,-0.1480986389891339,0.03544676215797095,1.0,True,1.0,global,SEG_intermediate,hierarchical,k4,1.0
2,unknown,31,30.38669438669439,144,406,0.2152777777777778,0.07635467980295567,0.02882847552942861,0.05493007707507268,0.9154606309415594,False,1.0,global,SEG_intermediate,hierarchical,k4,1.0
3,pre-rRNA,80,80.52910602910603,1302,119,0.06144393241167435,0.6722689075630253,-0.00951031781617483,-0.03989377419473399,0.9196017003510566,False,1.0,global,SEG_intermediate,hierarchical,k4,1.0
3,mRNA,413,502.7993762993763,1302,743,0.3172043010752688,0.5558546433378196,-0.2838410785147444,-1.28132092313281,4.980175028453626e-19,False,2.241078762804132e-17,global,SEG_intermediate,hierarchical,k5,3.3616181442061976e-17
3,tRNA,161,120.4553014553015,1302,178,0.1236559139784946,0.9044943820224719,0.4185627977526258,2.291375343218585,1.248198240319301e-13,False,2.808446040718427e-12,global,SEG_intermediate,hierarchical,k5,4.212669061077641e-12
3,ribosomal protein,150,112.3347193347193,1302,166,0.1152073732718894,0.9036144578313253,0.4171586097533624,2.263038357205058,1.18116821042136e-12,False,1.771752315632039e-11,global,SEG_intermediate,hierarchical,k5,2.7718198709218346e-11
1,mRNA,96,60.24324324324324,156,743,0.6153846153846154,0.1292059219380888,0.6722349650903536,1.466071322505842,1.821992015110875e-09,False,2.049741016999735e-08,global,SEG_intermediate,hierarchical,k5,2.5891465477891382e-08
1,ribosomal protein,0,13.45945945945946,156,166,0,0,,-5.023288572497777,7.194082155102489e-07,True,6.474673939592241e-06,global,SEG_intermediate,hierarchical,k5,6.88666762350906e-06
1,tRNA,1,14.43243243243243,156,178,0.00641025641025641,0.005617977528089887,-3.851242566058604,-3.53131204216557,4.192760801287848e-06,True,3.144570600965886e-05,global,SEG_intermediate,hierarchical,k5,3.6914524446121275e-05
4,mRNA,158,123.9620582120582,321,743,0.4922118380062305,0.2126514131897712,0.3500259442862456,0.7538971091059977,2.4680476073091e-05,False,0.0001586602033270136,global,SEG_intermediate,hierarchical,k5,0.00018683351045984778
2,tRNA,2,13.32224532224532,144,178,0.01388888888888889,0.01123595505617977,-2.735765348638668,-2.648506313154114,0.0001312902059788159,True,0.0007385074086308394,global,SEG_intermediate,hierarchical,k5,0.0009328514635336918
2,ribosomal protein,2,12.42411642411642,144,166,0.01388888888888889,0.01204819277108434,-2.635071349019195,-2.536175995773898,0.0002957675257345054,True,0.001478837628672527,global,SEG_intermediate,hierarchical,k5,0.0019477373645930844
2,mRNA,76,55.60914760914761,144,743,0.5277777777777778,0.1022880215343203,0.4506771952327187,0.8976175759449985,0.0003554242294201928,False,0.001599409032390868,global,SEG_intermediate,hierarchical,k5,0.0022668789435461114
4,tRNA,14,29.6975051975052,321,178,0.04361370716510903,0.07865168539325842,-1.084914912261055,-1.277053305270837,0.0004663243435776549,False,0.001907690496454043,global,SEG_intermediate,hierarchical,k5,0.002840020438330079
4,ribosomal protein,13,27.69542619542619,321,166,0.04049844236760124,0.0783132530120482,-1.091136116558094,-1.273999442158131,0.0009785754243823717,False,0.003669657841433894,global,SEG_intermediate,hierarchical,k5,0.00582828010110089
1,pre-rRNA,2,9.64864864864865,156,119,0.01282051282051282,0.01680672268907563,-2.27032689840015,-2.136490625296487,0.004723136760186999,True,0.01634931955449346,global,SEG_intermediate,hierarchical,k5,0.02376236506677931
4,unknown,52,67.73700623700624,321,406,0.161993769470405,0.1280788177339902,-0.3814326023963454,-0.5424025762391953,0.01998903112432929,False,0.06425045718534415,global,SEG_intermediate,hierarchical,k5,0.08177330914498346
3,diverse,38,31.80561330561331,1302,47,0.02918586789554532,0.8085106382978723,0.2567180123703544,0.9754272392509824,0.05759355343235695,False,0.1727806602970708,global,SEG_intermediate,hierarchical,k5,0.18735252321369128
2,ncRNA,4,9.130977130977131,144,122,0.02777777777777778,0.03278688524590164,-1.190769255235157,-1.154105942400959,0.07439139941750297,True,0.2092258108617271,global,SEG_intermediate,hierarchical,k5,0.2282463391218841
5,ribosomal protein,1,0.08627858627858628,1,166,1,0.006024096385542169,3.534853652423117,4.994404713539246,0.08627858627858628,True,0.2283844930903755,global,SEG_intermediate,hierarchical,k5,0.25412965412965416
3,unknown,288,274.7463617463617,1302,406,0.2211981566820277,0.7093596059113301,0.06796843486154272,0.2758415690969216,0.1205216345242904,False,0.3013040863107259,global,SEG_intermediate,hierarchical,k5,0.32798335319399796
3,snoRNA,23,27.74532224532225,1302,41,0.01766513056835637,0.5609756097560976,-0.2706106979566644,-0.7366304167416352,0.128240198246058,False,0.3037267853196111,global,SEG_intermediate,hierarchical,k5,0.33945934829838886
4,diverse,4,7.841476091476092,321,47,0.01246105919003115,0.0851063829787234,-0.9711252550298985,-0.975838634146734,0.1644988709198695,True,0.3701224595697064,global,SEG_intermediate,hierarchical,k5,0.40402981893786793
3,snRNA,63,69.02494802494803,1302,102,0.04838709677419355,0.6176470588235294,-0.1317660678671728,-0.4020497717843112,0.1930918754623312,False,0.3986860166467603,global,SEG_intermediate,hierarchical,k5,0.45501168579108203
4,pre-rRNA,25,19.8539501039501,321,119,0.0778816199376947,0.2100840336134454,0.3325020231145199,0.4581496647180445,0.2037728529527886,False,0.3986860166467603,global,SEG_intermediate,hierarchical,k5,0.4715886025478822
4,snoRNA,10,6.840436590436591,321,41,0.03115264797507788,0.2439024390243902,0.5478396869170175,0.7507934480214935,0.2012555501171516,False,0.3986860166467603,global,SEG_intermediate,hierarchical,k5,0.4697896126653971
2,snoRNA,5,3.068607068607069,144,41,0.03472222222222222,0.1219512195121951,0.7043441725970083,0.9140836301224671,0.2278311857490974,False,0.4271834732795576,global,SEG_intermediate,hierarchical,k5,0.5126201679354692
2,pre-rRNA,12,8.906444906444907,144,119,0.08333333333333333,0.1008403361344538,0.4301128197409421,0.5544676264212326,0.2779467297686534,False,0.4810616476765156,global,SEG_intermediate,hierarchical,k5,0.5893634845879824
4,snRNA,21,17.01767151767152,321,102,0.06542056074766354,0.2058823529411765,0.3033556774550035,0.4185419325535297,0.2756667005287544,False,0.4810616476765156,global,SEG_intermediate,hierarchical,k5,0.5893634845879824
2,snRNA,10,7.634095634095634,144,102,0.06944444444444445,0.09803921568627451,0.3894708352435964,0.5110000637133008,0.3345802383283606,False,0.5576337305472677,global,SEG_intermediate,hierarchical,k5,0.6668485559978488
4,ncRNA,24,20.35446985446985,321,122,0.07476635514018691,0.1967213114754098,0.2376887598060086,0.3319391591882035,0.3792343466525421,False,0.6094837714058712,global,SEG_intermediate,hierarchical,k5,0.6997262432541209
3,ncRNA,86,82.55925155925156,1302,122,0.06605222734254992,0.7049180327868853,0.058906767743618,0.1922703618467866,0.5488231438604918,False,0.8516221197835218,global,SEG_intermediate,hierarchical,k5,0.8631975660718414
2,diverse,2,3.517671517671518,144,47,0.01388888888888889,0.0425531914893617,-0.8146207693499078,-0.5795490045347919,0.5761988364431243,True,0.8642982546646865,global,SEG_intermediate,hierarchical,k5,0.8822704300924965
1,ncRNA,8,9.891891891891891,156,122,0.05128205128205128,0.06557377049180328,-0.3062464726550926,-0.2738804913348317,0.6096963047424275,False,0.8850430230132013,global,SEG_intermediate,hierarchical,k5,0.9061541409933327
1,unknown,35,32.91891891891892,156,406,0.2243589743589744,0.08620689655172414,0.08843796466758395,0.1363487830908573,0.6823639849216496,False,0.9595743537960697,global,SEG_intermediate,hierarchical,k5,0.9529053381429947
1,diverse,3,3.810810810810811,156,47,0.01923076923076923,0.06382978723404255,-0.3451354860486878,-0.1785109408181194,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
1,snRNA,8,8.27027027027027,156,102,0.05128205128205128,0.0784313725490196,-0.04793447706370198,0.02041595693521651,1.0,False,1.0,global,SEG_intermediate,hierarchical,k5,1.0
1,snoRNA,3,3.324324324324324,156,41,0.01923076923076923,0.07317073170731707,-0.1480986389891339,0.03544676215797095,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
2,unknown,31,30.38669438669439,144,406,0.2152777777777778,0.07635467980295567,0.02882847552942861,0.05493007707507268,0.9154606309415594,False,1.0,global,SEG_intermediate,hierarchical,k5,1.0
3,pre-rRNA,80,80.52910602910603,1302,119,0.06144393241167435,0.6722689075630253,-0.00951031781617483,-0.03989377419473399,0.9196017003510566,False,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,diverse,0,0.02442827442827443,1,47,0,0,,3.719010465834872,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,mRNA,0,0.3861746361746362,1,743,0,0,,-0.9179691065449322,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,ncRNA,0,0.06340956340956341,1,122,0,0,,2.293382496703063,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,pre-rRNA,0,0.06185031185031185,1,119,0,0,,2.331554119195328,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,snRNA,0,0.05301455301455302,1,102,0,0,,2.56646867951618,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,snoRNA,0,0.02130977130977131,1,41,0,0,,3.91843221749121,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,tRNA,0,0.09251559251559252,1,178,0,0,,1.704681876802498,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
5,unknown,0,0.211018711018711,1,406,0,0,,0.3154067583468605,1.0,True,1.0,global,SEG_intermediate,hierarchical,k5,1.0
4,mRNA,413,502.7993762993763,1302,743,0.3172043010752688,0.5558546433378196,-0.2838410785147444,-1.28132092313281,4.980175028453626e-19,False,2.689294515364958e-17,global,SEG_intermediate,hierarchical,k6,3.3616181442061976e-17
4,tRNA,161,120.4553014553015,1302,178,0.1236559139784946,0.9044943820224719,0.4185627977526258,2.291375343218585,1.248198240319301e-13,False,3.370135248862113e-12,global,SEG_intermediate,hierarchical,k6,4.212669061077641e-12
4,ribosomal protein,150,112.3347193347193,1302,166,0.1152073732718894,0.9036144578313253,0.4171586097533624,2.263038357205058,1.18116821042136e-12,False,2.126102778758447e-11,global,SEG_intermediate,hierarchical,k6,2.7718198709218346e-11
2,mRNA,94,59.47089397089397,154,743,0.6103896103896104,0.126514131897712,0.6604769942141817,1.431407376584869,7.078723390476451e-09,False,9.55627657714321e-08,global,SEG_intermediate,hierarchical,k6,9.718247366586315e-08
2,ribosomal protein,0,13.28690228690229,154,166,0,0,,-5.002933320693829,7.226749975287285e-07,True,7.804889973310268e-06,global,SEG_intermediate,hierarchical,k6,6.88666762350906e-06
2,tRNA,1,14.24740124740125,154,178,0.006493506493506494,0.005617977528089887,-3.832626887891257,-3.510824255263215,6.873344389578828e-06,True,6.186009950620946e-05,global,SEG_intermediate,hierarchical,k6,5.970188498769694e-05
5,mRNA,158,123.9620582120582,321,743,0.4922118380062305,0.2126514131897712,0.3500259442862456,0.7538971091059977,2.4680476073091e-05,False,0.0001903922439924163,global,SEG_intermediate,hierarchical,k6,0.00018683351045984778
3,tRNA,2,13.32224532224532,144,178,0.01388888888888889,0.01123595505617977,-2.735765348638668,-2.648506313154114,0.0001312902059788159,True,0.0008862088903570074,global,SEG_intermediate,hierarchical,k6,0.0009328514635336918
3,ribosomal protein,2,12.42411642411642,144,166,0.01388888888888889,0.01204819277108434,-2.635071349019195,-2.536175995773898,0.0002957675257345054,True,0.001774605154407032,global,SEG_intermediate,hierarchical,k6,0.0019477373645930844
3,mRNA,76,55.60914760914761,144,743,0.5277777777777778,0.1022880215343203,0.4506771952327187,0.8976175759449985,0.0003554242294201928,False,0.001919290838869041,global,SEG_intermediate,hierarchical,k6,0.0022668789435461114
5,tRNA,14,29.6975051975052,321,178,0.04361370716510903,0.07865168539325842,-1.084914912261055,-1.277053305270837,0.0004663243435776549,False,0.002289228595744851,global,SEG_intermediate,hierarchical,k6,0.002840020438330079
5,ribosomal protein,13,27.69542619542619,321,166,0.04049844236760124,0.0783132530120482,-1.091136116558094,-1.273999442158131,0.0009785754243823717,False,0.004403589409720673,global,SEG_intermediate,hierarchical,k6,0.00582828010110089
2,pre-rRNA,2,9.524948024948024,154,119,0.01298701298701299,0.01680672268907563,-2.251711220232803,-2.115946953936771,0.004646227975758602,True,0.01929971620699727,global,SEG_intermediate,hierarchical,k6,0.023669463272732498
5,unknown,52,67.73700623700624,321,406,0.161993769470405,0.1280788177339902,-0.3814326023963454,-0.5424025762391953,0.01998903112432929,False,0.077100548622413,global,SEG_intermediate,hierarchical,k6,0.08177330914498346
4,diverse,38,31.80561330561331,1302,47,0.02918586789554532,0.8085106382978723,0.2567180123703544,0.9754272392509824,0.05759355343235695,False,0.207336792356485,global,SEG_intermediate,hierarchical,k6,0.18735252321369128
3,ncRNA,4,9.130977130977131,144,122,0.02777777777777778,0.03278688524590164,-1.190769255235157,-1.154105942400959,0.07439139941750297,True,0.2510709730340726,global,SEG_intermediate,hierarchical,k6,0.2282463391218841
6,ribosomal protein,1,0.08627858627858628,1,166,1,0.006024096385542169,3.534853652423117,4.994404713539246,0.08627858627858628,True,0.2740613917084506,global,SEG_intermediate,hierarchical,k6,0.25412965412965416
4,unknown,288,274.7463617463617,1302,406,0.2211981566820277,0.7093596059113301,0.06796843486154272,0.2758415690969216,0.1205216345242904,False,0.3615649035728711,global,SEG_intermediate,hierarchical,k6,0.32798335319399796
4,snoRNA,23,27.74532224532225,1302,41,0.01766513056835637,0.5609756097560976,-0.2706106979566644,-0.7366304167416352,0.128240198246058,False,0.3644721423835334,global,SEG_intermediate,hierarchical,k6,0.33945934829838886
1,mRNA,2,0.7723492723492723,2,743,1,0.002691790040376851,1.372674683231446,2.994029126406579,0.1490075819248987,True,0.4023204711972264,global,SEG_intermediate,hierarchical,k6,0.37964527436212836
5,diverse,4,7.841476091476092,321,47,0.01246105919003115,0.0851063829787234,-0.9711252550298985,-0.975838634146734,0.1644988709198695,True,0.422997096651093,global,SEG_intermediate,hierarchical,k6,0.40402981893786793
4,snRNA,63,69.02494802494803,1302,102,0.04838709677419355,0.6176470588235294,-0.1317660678671728,-0.4020497717843112,0.1930918754623312,False,0.4584889191437743,global,SEG_intermediate,hierarchical,k6,0.45501168579108203
5,pre-rRNA,25,19.8539501039501,321,119,0.0778816199376947,0.2100840336134454,0.3325020231145199,0.4581496647180445,0.2037728529527886,False,0.4584889191437743,global,SEG_intermediate,hierarchical,k6,0.4715886025478822
5,snoRNA,10,6.840436590436591,321,41,0.03115264797507788,0.2439024390243902,0.5478396869170175,0.7507934480214935,0.2012555501171516,False,0.4584889191437743,global,SEG_intermediate,hierarchical,k6,0.4697896126653971
3,snoRNA,5,3.068607068607069,144,41,0.03472222222222222,0.1219512195121951,0.7043441725970083,0.9140836301224671,0.2278311857490974,False,0.4921153612180503,global,SEG_intermediate,hierarchical,k6,0.5126201679354692
3,pre-rRNA,12,8.906444906444907,144,119,0.08333333333333333,0.1008403361344538,0.4301128197409421,0.5544676264212326,0.2779467297686534,False,0.5558934595373068,global,SEG_intermediate,hierarchical,k6,0.5893634845879824
5,snRNA,21,17.01767151767152,321,102,0.06542056074766354,0.2058823529411765,0.3033556774550035,0.4185419325535297,0.2756667005287544,False,0.5558934595373068,global,SEG_intermediate,hierarchical,k6,0.5893634845879824
3,snRNA,10,7.634095634095634,144,102,0.06944444444444445,0.09803921568627451,0.3894708352435964,0.5110000637133008,0.3345802383283606,False,0.6452618882046954,global,SEG_intermediate,hierarchical,k6,0.6668485559978488
5,ncRNA,24,20.35446985446985,321,122,0.07476635514018691,0.1967213114754098,0.2376887598060086,0.3319391591882035,0.3792343466525421,False,0.7061605075599059,global,SEG_intermediate,hierarchical,k6,0.6997262432541209
