position,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,has_pfam,signature,method,p_fdr
domain_edge,ribosomal protein,6,0.8263198163733741,2.8601903294657585,0.3333333333333333,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_edge,snRNA,2,3.534812547819434,-0.8216337105079868,0.025974025974025976,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_edge,snoRNA,0,1.7444529456771232,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_edge,tRNA,2,1.0558530986993113,0.921590874129902,0.08695652173913043,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_edge,unknown,5,12.762050497322111,-1.3518601476492305,0.017985611510791366,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,diverse,1,0.5524100994644223,0.8561883989082624,0.05263157894736842,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,mRNA,18,20.904361132364194,-0.21580704664513783,0.025034770514603615,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,ncRNA,2,2.0061208875286916,-0.004408544426321321,0.028985507246376812,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,pre-rRNA,0,1.9188982402448356,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,ribosomal protein,8,0.523335883703137,3.9341909109095354,0.4444444444444444,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,snRNA,2,2.2387146136189746,-0.16267062834305357,0.025974025974025976,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,snoRNA,1,1.1048201989288446,-0.14381160109173766,0.02631578947368421,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,tRNA,1,0.6687069625095639,0.5805539562948349,0.043478260869565216,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
domain_intrinsic,unknown,5,8.082631981637338,-0.6928970654842974,0.017985611510791366,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,diverse,0,1.7153787299158378,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,mRNA,78,64.91354246365724,0.2649546348565422,0.10848400556328233,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,ncRNA,6,6.229533282325937,-0.05416157962342079,0.08695652173913043,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,pre-rRNA,2,5.958684009181331,-1.5749937429248613,0.030303030303030304,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,ribosomal protein,0,1.6250956388676359,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,snRNA,9,6.951798010711554,0.3725388371810029,0.11688311688311688,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,snoRNA,0,3.4307574598316757,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,tRNA,2,2.0765110941086458,-0.054161579623420955,0.08695652173913043,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
interdomain_linker,unknown,21,25.098699311400154,-0.2572232735111553,0.07553956834532374,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,diverse,1,2.5294567712318288,-1.3388275834968806,0.05263157894736842,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,mRNA,88,95.71996939556236,-0.12131641185529558,0.12239221140472879,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,ncRNA,21,9.185921958684009,1.1928928959472962,0.30434782608695654,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,pre-rRNA,19,8.786534047436879,1.1126333240318367,0.2878787878787879,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,ribosomal protein,0,2.396327467482785,-inf,0.0,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,snRNA,24,10.250956388676357,1.2272758899729599,0.3116883116883117,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,snoRNA,3,5.0589135424636575,-0.7538650827757244,0.07894736842105263,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
unclassified_no_pfam,tRNA,4,3.061973986228003,0.385537973889692,0.17391304347826086,position_lcr,1.9642359544593945e-37,,,SEG_intermediate,3.4374129203039405e-37
