n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,mRNA,23.0,34.48553054662379,-0.5843573010866548,0.0696969696969697,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,ncRNA,4.0,3.762057877813505,0.08847795565983567,0.1111111111111111,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,pre-rRNA,5.0,4.07556270096463,0.2949288331272621,0.1282051282051282,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,ribosomal protein,4.0,1.6720257234726688,1.258402957102148,0.25,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,snRNA,5.0,4.07556270096463,0.2949288331272621,0.1282051282051282,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,snoRNA,3.0,1.8810289389067525,0.6734404563809917,0.16666666666666666,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,tRNA,5.0,1.7765273311897105,1.492868210739171,0.29411764705882354,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,unknown,16.0,12.331189710610932,0.3757599077403067,0.13559322033898305,signature_presence,0.021831903269904585,present,basic_enriched_region,SEG_intermediate,0.04477410475812406
,diverse,2.0,1.302250803858521,0.6189926723586153,0.2222222222222222,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,mRNA,53.0,47.749196141479096,0.15051591411831133,0.1606060606060606,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,ncRNA,7.0,5.209003215434084,0.4263475944162194,0.19444444444444445,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,pre-rRNA,0.0,5.643086816720257,,0.0,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,ribosomal protein,0.0,2.315112540192926,,0.0,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,snRNA,2.0,5.643086816720257,-1.4964845450613204,0.05128205128205128,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,snoRNA,1.0,2.604501607717042,-1.3810073276413848,0.05555555555555555,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,tRNA,1.0,2.459807073954984,-1.2985451674494115,0.058823529411764705,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,unknown,24.0,17.073954983922828,0.4912371251602429,0.2033898305084746,signature_presence,0.01314383138447152,present,aromatic_sticker_region,SEG_intermediate,0.029573620615060924
,diverse,0.0,0.1302250803858521,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,mRNA,8.0,4.77491961414791,0.7445235544424744,0.024242424242424242,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,ncRNA,0.0,0.5209003215434084,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,pre-rRNA,0.0,0.5643086816720257,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,ribosomal protein,0.0,0.2315112540192926,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,snRNA,1.0,0.5643086816720257,0.8254435498260418,0.02564102564102564,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,snoRNA,0.0,0.2604501607717042,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,tRNA,0.0,0.2459807073954984,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,unknown,0.0,1.707395498392283,,0.0,signature_presence,0.617450218008714,present,cation_pi_rich_neighborhood,SEG_intermediate,0.833557794311764
,diverse,1.0,1.3167202572347267,-0.39694887151040614,0.1111111111111111,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,mRNA,70.0,48.27974276527331,0.5359369326310569,0.21212121212121213,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,ncRNA,0.0,5.266881028938907,,0.0,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,pre-rRNA,1.0,5.705787781350482,-2.5124260889303422,0.02564102564102564,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,ribosomal protein,0.0,2.3408360128617365,,0.0,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,snRNA,8.0,5.705787781350482,0.487573911069658,0.20512820512820512,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,snoRNA,0.0,2.6334405144694535,,0.0,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,tRNA,0.0,2.487138263665595,,0.0,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,unknown,11.0,17.263665594855304,-0.6502353007926377,0.09322033898305085,signature_presence,2.989423895899586e-05,present,sr_rs_repeat_region,SEG_intermediate,0.00016142889037857764
,diverse,0.0,0.40514469453376206,,0.0,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,mRNA,16.0,14.855305466237942,0.10709363382718264,0.048484848484848485,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,ncRNA,0.0,1.6205787781350482,,0.0,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,pre-rRNA,1.0,1.7556270096463023,-0.81198637078925,0.02564102564102564,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,ribosomal protein,0.0,0.7202572347266881,,0.0,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,snRNA,2.0,1.7556270096463023,0.18801362921075002,0.05128205128205128,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,snoRNA,2.0,0.8102893890675241,1.303490846630686,0.1111111111111111,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,tRNA,1.0,0.7652733118971061,0.38595300682265904,0.058823529411764705,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,unknown,6.0,5.311897106109325,0.17573529943231325,0.05084745762711865,signature_presence,0.7204944052832168,present,mixed_charge_polyampholyte,SEG_intermediate,0.9263499496498502
,diverse,0.0,1.1864951768488745,,0.0,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,mRNA,52.0,43.5048231511254,0.25733626940779525,0.15757575757575756,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,ncRNA,0.0,4.745980707395498,,0.0,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,pre-rRNA,1.0,5.141479099678457,-2.3621834533497297,0.02564102564102564,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,ribosomal protein,3.0,2.1093247588424435,0.5081812662336751,0.1875,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,snRNA,5.0,5.141479099678457,-0.040255358462367254,0.1282051282051282,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,snoRNA,4.0,2.372990353697749,0.7532937640702065,0.2222222222222222,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,tRNA,1.0,2.2411575562700965,-1.1642440757378207,0.058823529411764705,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
,unknown,16.0,15.556270096463022,0.04057571615067774,0.13559322033898305,signature_presence,0.056936909232763316,present,rg_rgg_repeat_region,SEG_intermediate,0.09042920878144761
