n_lcr_category,rna_class,observed,expected,log2_obs_exp,proportion_within_rna_class,analysis,p_value,present,feature_value,method,p_fdr
,ribosomal protein,3.0,16.757807896287567,-2.4817990353279833,0.025423728813559324,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,snRNA,10.0,13.065409546258103,-0.38575234785694884,0.10869565217391304,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,snoRNA,1.0,5.254566882734237,-2.3935718523162484,0.02702702702702703,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,tRNA,11.0,20.59222156747201,-0.9045959580649356,0.07586206896551724,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,unknown,59.0,51.97760754272245,0.18282472439050057,0.16120218579234974,signature_presence,1.8585299109249675e-07,present,gs_rich_neutral_region,FLPS,3.8600236611518557e-07
,diverse,0.0,0.20271066588096642,,0.0,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
,mRNA,3.0,3.1773718326458456,-0.08287143091803886,0.004451038575667656,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
,ncRNA,0.0,0.5327047731290513,,0.0,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
,pre-rRNA,0.0,0.5138479670005893,,0.0,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
,ribosomal protein,0.0,0.5562757807896288,,0.0,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
,snRNA,1.0,0.4337065409546258,1.2052088934856504,0.010869565217391304,signature_presence,0.7214186238488157,present,glycine_rich_region,FLPS,0.7214186238488157
